6.518218e+002,3.523973e+000
6.556787e+002,4.232321e-001
6.595356e+002,4.232321e-001
6.633926e+002,-3.209664e+000
6.672495e+002,-4.198754e+000
6.711064e+002,-3.879718e-001
6.749634e+002,1.044402e-001
6.788203e+002,-1.283821e-001
6.826772e+002,1.341546e-001
6.865342e+002,4.883135e-002
6.903911e+002,-1.787816e-001
6.942480e+002,-9.347878e-001
6.981050e+002,-1.049441e+000
7.019619e+002,-2.528163e-001
7.058188e+002,6.588700e-001
7.096758e+002,7.951228e-001
7.135327e+002,5.941128e-001
7.173896e+002,6.438712e-001
7.212466e+002,4.917359e-001
7.251035e+002,4.110558e-001
7.289604e+002,5.370120e-001
7.328174e+002,7.378678e-001
7.366743e+002,5.297703e-001
7.405313e+002,3.369438e-001
7.443882e+002,6.221575e-001
7.482451e+002,4.994727e-001
7.521021e+002,2.377085e-001
7.559590e+002,4.256246e-001
7.598159e+002,7.178188e-001
7.636729e+002,6.957089e-001
7.675298e+002,8.898391e-001
7.713867e+002,1.294880e+000
7.752437e+002,1.187905e+000
7.791006e+002,1.145384e+000
7.829575e+002,1.569812e+000
7.868145e+002,1.496049e+000
7.906714e+002,1.591931e+000
7.945283e+002,1.689541e+000
7.983853e+002,1.808564e+000
8.022422e+002,1.969859e+000
8.060991e+002,2.317658e+000
8.099561e+002,2.668228e+000
8.138130e+002,3.041445e+000
8.176699e+002,3.532223e+000
8.215269e+002,3.841525e+000
8.253838e+002,4.153661e+000
8.292407e+002,4.582977e+000
8.330977e+002,4.898006e+000
8.369546e+002,5.272614e+000
8.408115e+002,5.554348e+000
8.446685e+002,6.043357e+000
8.485254e+002,6.518336e+000
8.523823e+002,6.740686e+000
8.562393e+002,6.821318e+000
8.600962e+002,7.061541e+000
8.639531e+002,7.318580e+000
8.678101e+002,6.809913e+000
8.716670e+002,5.363388e+000
8.755239e+002,4.017658e+000
8.793809e+002,4.182958e+000
8.832378e+002,6.471498e+000
8.870947e+002,9.755082e+000
8.909517e+002,1.271758e+001
8.948086e+002,1.484041e+001
8.986655e+002,1.637973e+001
9.025225e+002,1.758608e+001
9.063794e+002,1.893530e+001
9.102363e+002,1.995739e+001
9.140933e+002,2.085978e+001
9.179502e+002,2.169182e+001
9.218071e+002,2.287919e+001
9.256641e+002,2.389382e+001
9.295210e+002,2.475703e+001
9.333779e+002,2.564030e+001
9.372349e+002,2.639996e+001
9.410918e+002,2.709456e+001
9.449487e+002,2.791784e+001
9.488057e+002,2.860233e+001
9.526626e+002,2.935240e+001
9.565195e+002,3.017466e+001
9.603765e+002,3.067471e+001
9.642334e+002,3.101857e+001
9.680903e+002,3.127751e+001
9.719473e+002,3.168930e+001
9.758042e+002,3.219046e+001
9.796611e+002,3.249728e+001
9.835181e+002,3.263266e+001
9.873750e+002,3.245739e+001
9.912319e+002,3.244948e+001
9.950889e+002,3.229410e+001
9.989458e+002,3.190201e+001
1.002803e+003,3.136460e+001
1.006660e+003,3.069631e+001
1.010517e+003,2.948885e+001
1.014374e+003,2.783887e+001
1.018230e+003,2.543811e+001
1.022087e+003,2.256925e+001
1.025944e+003,1.871130e+001
1.029801e+003,1.372093e+001
1.033658e+003,8.290956e+000
1.037515e+003,3.677689e+000
1.041372e+003,1.262165e+000
1.045229e+003,9.519413e-001
1.049086e+003,2.482277e+000
1.052943e+003,6.915087e+000
1.056800e+003,1.394128e+001
1.060657e+003,2.018070e+001
1.064514e+003,2.296788e+001
1.068371e+003,2.270194e+001
1.072228e+003,2.030477e+001
1.076084e+003,1.655983e+001
1.079941e+003,1.311919e+001
1.083798e+003,1.115808e+001
1.087655e+003,1.154604e+001
1.091512e+003,1.503083e+001
1.095369e+003,2.082444e+001
1.099226e+003,2.711392e+001
1.103083e+003,3.228933e+001
1.106940e+003,3.572414e+001
1.110797e+003,3.746070e+001
1.114654e+003,3.832414e+001
1.118511e+003,3.903338e+001
1.122368e+003,3.931646e+001
1.126225e+003,3.934539e+001
1.130082e+003,3.947222e+001
1.133938e+003,3.998079e+001
1.137795e+003,4.052845e+001
1.141652e+003,4.105866e+001
1.145509e+003,4.148564e+001
1.149366e+003,4.163705e+001
1.153223e+003,4.160231e+001
1.157080e+003,4.182422e+001
1.160937e+003,4.242112e+001
1.164794e+003,4.313885e+001
1.168651e+003,4.376868e+001
1.172508e+003,4.409946e+001
1.176365e+003,4.427844e+001
1.180222e+003,4.441665e+001
1.184079e+003,4.439329e+001
1.187936e+003,4.437585e+001
1.191792e+003,4.441510e+001
1.195649e+003,4.426900e+001
1.199506e+003,4.422741e+001
1.203363e+003,4.431955e+001
1.207220e+003,4.423850e+001
1.211077e+003,4.402504e+001
1.214934e+003,4.387983e+001
1.218791e+003,4.383056e+001
1.222648e+003,4.344517e+001
1.226505e+003,4.313549e+001
1.230362e+003,4.316094e+001
1.234219e+003,4.312538e+001
1.238076e+003,4.290272e+001
1.241933e+003,4.242498e+001
1.245790e+003,4.196556e+001
1.249646e+003,4.145442e+001
1.253503e+003,4.066080e+001
1.257360e+003,3.946680e+001
1.261217e+003,3.816003e+001
1.265074e+003,3.705071e+001
1.268931e+003,3.571746e+001
1.272788e+003,3.448966e+001
1.276645e+003,3.449869e+001
1.280502e+003,3.551392e+001
1.284359e+003,3.653849e+001
1.288216e+003,3.708553e+001
1.292073e+003,3.719204e+001
1.295930e+003,3.678808e+001
1.299787e+003,3.620834e+001
1.303644e+003,3.562484e+001
1.307500e+003,3.493064e+001
1.311357e+003,3.430077e+001
1.315214e+003,3.364299e+001
1.319071e+003,3.303481e+001
1.322928e+003,3.275049e+001
