6.518218e+002,-1.569689e+000
6.556787e+002,1.936799e+000
6.595356e+002,1.936799e+000
6.633926e+002,2.482589e+000
6.672495e+002,2.574749e+000
6.711064e+002,1.738065e+000
6.749634e+002,6.700408e-001
6.788203e+002,-1.040638e+000
6.826772e+002,-3.087333e-001
6.865342e+002,4.631771e-001
6.903911e+002,5.675189e-001
6.942480e+002,6.360942e-001
6.981050e+002,1.556640e-001
7.019619e+002,-3.513482e-001
7.058188e+002,4.393251e-001
7.096758e+002,8.575506e-001
7.135327e+002,4.418717e-001
7.173896e+002,4.097687e-001
7.212466e+002,5.137915e-001
7.251035e+002,3.933085e-002
7.289604e+002,1.990832e-002
7.328174e+002,3.887495e-001
7.366743e+002,3.623480e-001
7.405313e+002,2.714346e-001
7.443882e+002,6.467208e-001
7.482451e+002,8.405440e-001
7.521021e+002,7.072606e-001
7.559590e+002,4.351822e-001
7.598159e+002,5.508268e-001
7.636729e+002,5.111906e-001
7.675298e+002,6.679998e-001
7.713867e+002,9.264792e-001
7.752437e+002,7.701446e-001
7.791006e+002,6.925537e-001
7.829575e+002,1.133261e+000
7.868145e+002,1.333039e+000
7.906714e+002,1.553246e+000
7.945283e+002,1.852949e+000
7.983853e+002,1.820583e+000
8.022422e+002,1.663436e+000
8.060991e+002,1.871567e+000
8.099561e+002,2.255820e+000
8.138130e+002,2.368077e+000
8.176699e+002,2.758711e+000
8.215269e+002,3.319441e+000
8.253838e+002,3.657743e+000
8.292407e+002,4.227807e+000
8.330977e+002,4.730608e+000
8.369546e+002,4.886738e+000
8.408115e+002,5.070529e+000
8.446685e+002,5.631986e+000
8.485254e+002,5.953567e+000
8.523823e+002,6.347433e+000
8.562393e+002,6.943418e+000
8.600962e+002,7.311533e+000
8.639531e+002,7.153642e+000
8.678101e+002,6.364532e+000
8.716670e+002,4.836088e+000
8.755239e+002,3.564760e+000
8.793809e+002,4.182057e+000
8.832378e+002,6.685170e+000
8.870947e+002,1.005717e+001
8.909517e+002,1.280779e+001
8.948086e+002,1.454839e+001
8.986655e+002,1.590658e+001
9.025225e+002,1.720447e+001
9.063794e+002,1.825286e+001
9.102363e+002,1.935522e+001
9.140933e+002,2.040493e+001
9.179502e+002,2.139297e+001
9.218071e+002,2.258566e+001
9.256641e+002,2.364738e+001
9.295210e+002,2.434087e+001
9.333779e+002,2.503229e+001
9.372349e+002,2.574091e+001
9.410918e+002,2.657066e+001
9.449487e+002,2.748578e+001
9.488057e+002,2.841877e+001
9.526626e+002,2.901232e+001
9.565195e+002,2.975479e+001
9.603765e+002,3.043753e+001
9.642334e+002,3.077973e+001
9.680903e+002,3.123019e+001
9.719473e+002,3.166758e+001
9.758042e+002,3.183420e+001
9.796611e+002,3.196834e+001
9.835181e+002,3.218631e+001
9.873750e+002,3.232747e+001
9.912319e+002,3.223182e+001
9.950889e+002,3.195472e+001
9.989458e+002,3.162514e+001
1.002803e+003,3.123605e+001
1.006660e+003,3.046316e+001
1.010517e+003,2.923372e+001
1.014374e+003,2.773457e+001
1.018230e+003,2.557518e+001
1.022087e+003,2.248110e+001
1.025944e+003,1.865839e+001
1.029801e+003,1.390825e+001
1.033658e+003,8.589967e+000
1.037515e+003,4.025158e+000
1.041372e+003,1.508257e+000
1.045229e+003,1.069042e+000
1.049086e+003,2.688836e+000
1.052943e+003,7.106165e+000
1.056800e+003,1.385286e+001
1.060657e+003,2.029313e+001
1.064514e+003,2.369420e+001
1.068371e+003,2.372532e+001
1.072228e+003,2.146026e+001
1.076084e+003,1.795900e+001
1.079941e+003,1.395978e+001
1.083798e+003,1.131109e+001
1.087655e+003,1.184883e+001
1.091512e+003,1.559085e+001
1.095369e+003,2.141684e+001
1.099226e+003,2.755778e+001
1.103083e+003,3.231200e+001
1.106940e+003,3.546955e+001
1.110797e+003,3.722937e+001
1.114654e+003,3.813301e+001
1.118511e+003,3.868454e+001
1.122368e+003,3.896520e+001
1.126225e+003,3.895749e+001
1.130082e+003,3.933823e+001
1.133938e+003,4.003657e+001
1.137795e+003,4.053947e+001
1.141652e+003,4.108880e+001
1.145509e+003,4.156024e+001
1.149366e+003,4.166113e+001
1.153223e+003,4.175377e+001
1.157080e+003,4.186245e+001
1.160937e+003,4.240696e+001
1.164794e+003,4.322379e+001
1.168651e+003,4.388210e+001
1.172508e+003,4.428261e+001
1.176365e+003,4.425834e+001
1.180222e+003,4.416236e+001
1.184079e+003,4.407904e+001
1.187936e+003,4.402174e+001
1.191792e+003,4.408449e+001
1.195649e+003,4.402462e+001
1.199506e+003,4.392699e+001
1.203363e+003,4.403616e+001
1.207220e+003,4.412650e+001
1.211077e+003,4.385883e+001
1.214934e+003,4.345733e+001
1.218791e+003,4.338310e+001
1.222648e+003,4.335789e+001
1.226505e+003,4.311051e+001
1.230362e+003,4.285226e+001
1.234219e+003,4.275719e+001
1.238076e+003,4.255717e+001
1.241933e+003,4.210154e+001
1.245790e+003,4.165313e+001
1.249646e+003,4.113194e+001
1.253503e+003,4.037314e+001
1.257360e+003,3.915858e+001
1.261217e+003,3.784618e+001
1.265074e+003,3.687140e+001
1.268931e+003,3.540115e+001
1.272788e+003,3.413606e+001
1.276645e+003,3.411117e+001
1.280502e+003,3.500744e+001
1.284359e+003,3.607765e+001
1.288216e+003,3.655935e+001
1.292073e+003,3.664459e+001
1.295930e+003,3.618729e+001
1.299787e+003,3.556604e+001
1.303644e+003,3.500455e+001
1.307500e+003,3.430066e+001
1.311357e+003,3.349323e+001
1.315214e+003,3.283466e+001
1.319071e+003,3.227957e+001
1.322928e+003,3.194219e+001
1.326785e+003,3.208892e+001
1.330642e+003,3.249431e+001
1.334499e+003,3.293308e+001
1.338356e+003,3.348759e+001
1.342213e+003,3.435375e+001
1.346070e+003,3.574318e+001
1.349927e+003,3.685055e+001
1.353784e+003,3.756068e+001
1.357641e+003,3.757893e+001
1.361498e+003,3.668249e+001
1.365354e+003,3.588659e+001
1.369211e+003,3.468424e+001
1.373068e+003,3.170260e+001
1.376925e+003,2.901783e+001
1.380782e+003,2.779148e+001
1.384639e+003,2.743218e+001
1.388496e+003,2.736466e+001
1.392353e+003,2.793426e+001
1.396210e+003,2.792674e+001
1.400067e+003,2.796235e+001
1.403924e+003,2.791461e+001
1.407781e+003,2.776314e+001
1.411638e+003,2.802181e+001
1.415495e+003,2.829974e+001
1.419352e+003,2.772335e+001
1.423208e+003,2.821867e+001
1.427065e+003,2.939855e+001
1.430922e+003,3.054693e+001
1.434779e+003,3.135005e+001
1.438636e+003,3.194859e+001
1.442493e+003,3.298174e+001
1.446350e+003,3.200532e+001
1.450207e+003,3.041949e+001
1.454064e+003,2.973134e+001
1.457921e+003,3.002364e+001
1.461778e+003,3.424314e+001
1.465635e+003,3.782767e+001
1.469492e+003,3.894873e+001
1.473349e+003,3.737397e+001
1.477206e+003,3.871959e+001
1.481063e+003,4.056974e+001
1.484919e+003,4.016888e+001
1.488776e+003,4.085239e+001
1.492633e+003,4.308691e+001
1.496490e+003,4.449310e+001
1.500347e+003,4.521408e+001
1.504204e+003,4.526966e+001
1.508061e+003,4.499755e+001
1.511918e+003,4.545485e+001
1.515775e+003,4.524589e+001
1.519632e+003,4.473841e+001
1.523489e+003,4.469786e+001
1.527346e+003,4.475433e+001
1.531203e+003,4.433389e+001
1.535060e+003,4.294429e+001
1.538917e+003,4.104433e+001
1.542773e+003,4.027774e+001
1.546630e+003,3.950303e+001
1.550487e+003,3.846341e+001
1.554344e+003,3.777467e+001
1.558201e+003,3.802937e+001
1.562058e+003,3.666589e+001
1.565915e+003,3.471091e+001
1.569772e+003,3.365439e+001
1.573629e+003,3.218509e+001
1.577486e+003,3.091103e+001
1.581343e+003,3.074834e+001
1.585200e+003,2.952120e+001
1.589057e+003,2.762298e+001
1.592914e+003,2.542952e+001
1.596771e+003,2.367218e+001
1.600627e+003,2.156157e+001
1.604484e+003,1.939631e+001
1.608341e+003,1.664291e+001
1.612198e+003,1.510695e+001
1.616055e+003,1.485566e+001
1.619912e+003,1.335446e+001
1.623769e+003,1.246910e+001
1.627626e+003,1.107504e+001
1.631483e+003,1.100232e+001
1.635340e+003,1.334450e+001
1.639197e+003,1.189744e+001
1.643054e+003,1.056197e+001
1.646911e+003,1.354679e+001
1.650768e+003,1.288480e+001
1.654625e+003,1.197266e+001
1.658482e+003,1.143177e+001
1.662339e+003,1.133747e+001
1.666195e+003,1.382292e+001
1.670052e+003,1.689913e+001
1.673909e+003,1.775126e+001
1.677766e+003,2.019641e+001
1.681623e+003,2.302514e+001
1.685480e+003,2.513316e+001
1.689337e+003,2.822903e+001
1.693194e+003,2.924329e+001
1.697051e+003,2.937832e+001
